Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,station
CPP,35.170204,-120.740685,0.5,CP220920,2022-09-20T15:00:00Z,15.9,,,100.0,8.5,5.61,7.06,1.52,0.43,0.98,0.76445955,25.073397,0.70428485,10.887082,1.9155557,10.182797,200.0,0.0,,,25.0,23988.453,0.0,0.0,0.0,5863.8438,0.0,0.0,69833.055,131136.88,0.0,3198.4604,26653.836,236686.06,cal_poly
CPP,35.170204,-120.740685,0.5,CP220927,2022-09-27T15:00:00Z,16.3,,,100.0,4.3,5.03,4.67,1.34,1.25,1.3,0.5806065,23.392673,0.18155749,6.4206734,1.7559223,6.2391157,200.0,0.0,,,25.0,3731.537,2132.307,2665.3835,1066.1534,34116.91,0.0,0.0,47976.906,14393.071,0.0,0.0,14926.148,117276.88,cal_poly
CPP,35.170204,-120.740685,0.5,CP221004,2022-10-04T15:00:00Z,15.0,,,100.0,9.15,1.08,5.12,1.33,0.14,0.74,2.097236,34.91571,0.48304373,11.431022,1.1619262,10.947978,200.0,0.0,,,25.0,3198.4604,0.0,5330.767,0.0,14393.071,2132.307,0.0,3198.4604,158856.86,0.0,3731.537,4797.6904,192440.7,cal_poly
CPP,35.170204,-120.740685,0.5,CP221011,2022-10-11T15:00:00Z,14.9,,,100.0,5.63,4.64,5.23,0.37,0.14,0.26,1.3177435,36.720284,0.4054525,8.192197,2.3757114,7.7867446,200.0,0.0,,,25.0,533.0767,0.0,2132.307,0.0,9062.305,0.0,0.0,44778.445,9595.381,0.0,533.0767,4264.614,70366.125,cal_poly
CPP,35.170204,-120.740685,0.5,CP221018,2022-10-18T15:00:00Z,13.8,,,100.0,2.67,4.12,3.4,0.6,0.85,0.73,0.35794348,21.840334,0.63060826,5.138661,1.1572214,4.5080523,200.0,0.0,,,25.0,1599.2302,0.0,1599.2302,1599.2302,15992.302,0.0,0.0,30918.45,3198.4604,0.0,0.0,3731.537,58638.44,cal_poly
CPP,35.170204,-120.740685,0.5,CP221025,2022-10-25T15:00:00Z,13.6,,,100.0,10.73,,10.73,1.27,,1.27,1.5321283,25.62443,0.3017734,13.795279,3.1533089,13.4935055,200.0,0.0,,,25.0,0.0,0.0,2132.307,0.0,4797.6904,0.0,3198.4604,11727.6875,0.0,0.0,12793.842,4264.614,38914.6,cal_poly
CPP,35.170204,-120.740685,0.5,CP221101,2022-11-01T15:00:00Z,13.0,,,100.0,2.7,2.63,2.66,0.9,0.99,0.94,1.8672616,28.721043,0.79041654,18.460434,4.935541,17.670017,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,2132.307,10661.534,0.0,0.0,0.0,0.0,22389.223,2132.307,37315.37,cal_poly
CPP,35.170204,-120.740685,0.5,CP221108,2022-11-08T16:00:00Z,12.3,,,100.0,3.13,4.61,3.87,2.6,1.32,1.96,1.5001463,30.375612,0.5073366,18.785463,1.834692,18.278128,200.0,0.0,,,25.0,533.0767,0.0,0.0,0.0,533.0767,2132.307,0.0,5330.767,0.0,0.0,50109.21,1599.2302,60237.67,cal_poly
CPP,35.170204,-120.740685,0.5,CP221115,2022-11-15T16:00:00Z,11.5,,,100.0,2.82,4.0,3.41,6.68,6.49,6.59,1.9181383,22.793215,0.50431424,15.885228,2.640361,15.380914,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,3731.537,1066.1534,2132.307,0.0,29852.297,4264.614,41579.984,cal_poly
CPP,35.170204,-120.740685,0.5,CP221129,2022-11-29T16:00:00Z,12.2,,,100.0,4.2,3.89,4.05,2.51,2.47,2.49,1.1298482,16.265965,0.373705,10.397398,4.560418,10.023692,200.0,0.0,,,25.0,4264.614,2132.307,0.0,0.0,2132.307,0.0,0.0,8529.228,0.0,4797.6904,2132.307,5863.8438,29852.297,cal_poly
CPP,35.170204,-120.740685,0.5,CP221206,2022-12-06T16:00:00Z,12.9,,,100.0,2.74,3.08,2.91,8.81,6.18,7.49,0.7484491,18.988865,0.3383135,7.592796,3.7157593,7.2544823,200.0,0.0,,,25.0,15459.225,0.0,0.0,533.0767,1599.2302,0.0,0.0,14926.148,3731.537,1066.1534,0.0,23988.453,61303.824,cal_poly
CPP,35.170204,-120.740685,0.5,CP221213,2022-12-13T15:20:00Z,12.6,,,100.0,6.28,6.22,6.25,3.34,2.12,2.73,1.7900256,25.264996,0.70428485,13.034702,2.942819,12.330418,200.0,0.0,,,25.0,15992.302,0.0,0.0,0.0,7463.074,1599.2302,0.0,1066.1534,0.0,1066.1534,1066.1534,6929.9976,35183.062,cal_poly
CPP,35.170204,-120.740685,0.5,CP221220,2022-12-20T15:15:00Z,12.7,,,100.0,3.89,3.4,3.65,0.93,1.93,1.43,1.0256231,13.00676,0.39249602,7.34784,3.170112,6.9553437,200.0,0.0,,,25.0,7996.151,0.0,533.0767,0.0,4264.614,2132.307,0.0,1066.1534,0.0,0.0,7463.074,4264.614,27719.99,cal_poly
CPP,35.170204,-120.740685,0.5,CP221226,2022-12-26T15:20:00Z,12.8,,,100.0,1.57,1.94,1.76,3.01,2.6,2.81,1.2365346,18.948616,0.54014933,12.571257,2.2256155,12.031108,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,533.0767,46377.676,1599.2302,0.0,0.0,0.0,126872.26,0.0,175382.25,cal_poly
CPP,35.170204,-120.740685,0.5,CP230103,2023-01-03T17:00:00Z,12.6,,,100.0,10.5,11.99,11.24,-0.02,-0.04,-0.03,2.4018826,49.5621,0.6899339,20.406136,2.4994838,19.716202,200.0,0.0,,,25.0,15992.302,0.0,0.0,0.0,4264.614,0.0,0.0,0.0,0.0,0.0,2132.307,1599.2302,23988.453,cal_poly
CPP,35.170204,-120.740685,0.5,CP230111,2023-01-11T17:10:00Z,13.5,,,100.0,1.86,1.39,1.63,0.8,1.34,1.07,4.310949,122.60317,1.4908266,34.00362,4.7113338,32.512794,100.0,0.0,,,25.0,0.0,0.0,0.0,1066.153,0.0,0.0,0.0,533.0767,0.0,0.0,1066.153,3198.46,5863.844,cal_poly
CPP,35.170204,-120.740685,0.5,CP230117,2023-01-17T16:30:00Z,12.1,,,100.0,0.2,0.29,0.24,1.88,1.59,1.73,3.6863763,114.29222,1.2055258,29.197304,3.063293,27.991777,100.0,0.0,,,25.0,0.0,0.0,0.0,1599.2302,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,2132.307,cal_poly
CPP,35.170204,-120.740685,0.5,CP230123,2023-01-23T16:30:00Z,12.5,,,100.0,2.13,1.35,1.74,-0.26,0.44,0.09,1.1030061,18.99957,0.6391986,11.96292,1.6365407,11.323722,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,533.077,0.0,0.0,533.077,0.0,0.0,1599.23,0.0,2665.38,cal_poly
CPP,35.170204,-120.740685,0.5,CP230130,2023-01-30T16:30:00Z,11.6,,,100.0,0.93,0.77,0.85,0.81,0.89,0.85,3.1797707,90.78494,0.8112637,44.726143,1.3901746,43.91488,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,4797.6904,0.0,5330.767,cal_poly
CPP,35.170204,-120.740685,0.5,CP230206,2023-02-06T16:30:00Z,11.8,,,100.0,3.32,2.84,3.08,0.1,0.57,0.33,1.3004153,16.605577,0.31546736,14.961292,0.9029804,14.645824,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,13859.995,0.0,14926.148,cal_poly
CPP,35.170204,-120.740685,0.5,CP230213,2023-02-13T16:30:00Z,11.6,,,100.0,3.13,4.3,3.72,1.73,0.48,1.11,2.8294954,46.556202,0.5776043,42.408535,1.5682371,41.83093,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,138066.88,0.0,138599.95,cal_poly
CPP,35.170204,-120.740685,0.5,CP230220,2023-02-20T17:00:00Z,11.8,,,100.0,11.59,16.81,14.2,2.48,-3.06,-0.29,0.80419207,7.9710026,0.21639098,6.71071,0.25901958,6.494319,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666879.0,8529.228,675408.2,cal_poly
CPP,35.170204,-120.740685,0.5,CP230227,2023-02-27T17:00:00Z,11.7,,,50.0,1.21,0.42,0.81,1.83,2.25,2.04,4.917116,193.46832,2.1566544,27.826305,3.2757351,25.669651,50.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.3835,0.0,2665.3835,cal_poly
CPP,35.170204,-120.740685,0.5,CP230306,2023-03-06T17:00:00Z,11.3,,,100.0,1.34,1.33,1.34,0.45,0.33,0.39,1.724665,24.912834,0.26430464,19.57618,1.2983669,19.311874,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.8438,4264.614,10128.458,cal_poly
CPP,35.170204,-120.740685,0.5,CP230313,2023-03-13T16:30:00Z,13.6,,,100.0,0.53,0.5,0.52,0.45,0.4,0.43,7.7867007,258.43945,0.7311076,66.49245,1.9950986,65.76134,100.0,0.025,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.4604,1066.1534,4264.614,cal_poly
CPP,35.170204,-120.740685,0.5,CP230320,2023-03-20T16:45:00Z,13.0,,,100.0,0.47,0.45,0.46,0.31,0.3,0.3,7.3921704,263.3322,0.71775734,77.028694,1.4722447,76.310936,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.2302,533.0767,2132.307,cal_poly
CPP,35.170204,-120.740685,0.5,CP230328,2023-03-28T16:45:00Z,11.1,,,100.0,0.61,0.4,0.5,0.04,0.21,0.12,5.123608,170.69191,0.40382257,54.89366,1.768886,54.48984,200.0,0.023,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6396.921,2665.3835,9062.305,cal_poly
CPP,35.170204,-120.740685,0.5,CP230403,2023-04-03T16:00:00Z,10.6,,,100.0,1.81,2.5,2.15,1.94,0.46,1.2,2.0021012,29.163273,0.27774888,21.617813,1.0323204,21.340065,200.0,0.037,,,25.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,0.0,0.0,125273.03,0.0,127405.336,cal_poly
CPP,35.170204,-120.740685,0.5,CP230410,2023-04-10T16:00:00Z,13.8,,,100.0,15.98,14.44,15.21,1.59,3.03,2.31,1.0130672,18.615822,0.18143414,7.604986,0.35851392,7.423552,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415370.8,9595.381,2424966.0,cal_poly
CPP,35.170204,-120.740685,0.5,CP230417,2023-04-17T16:00:00Z,12.0,,,100.0,4.62,4.64,4.63,1.38,1.14,1.26,1.6392541,32.746067,0.0,14.608636,0.76329064,14.608636,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,12793.842,6396.921,0.0,0.0,0.0,750038.94,3198.4604,772428.2,cal_poly
CPP,35.170204,-120.740685,0.5,CP230424,2023-04-24T17:00:00Z,12.4,,,100.0,7.59,,7.59,1.56,,1.56,2.42871,54.566208,0.43405285,27.254017,1.0259926,26.819963,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,5330.767,3731.537,0.0,0.0,0.0,1040032.7,12793.842,1061888.9,cal_poly
CPP,35.170204,-120.740685,0.5,CP230501,2023-05-01T16:30:00Z,11.8,,,100.0,7.4,7.3,7.35,2.49,2.29,2.39,1.3016245,13.716007,0.30482718,8.992863,1.1671779,8.688035,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,6396.921,3198.4604,0.0,0.0,0.0,1919076.2,12260.765,1940932.4,cal_poly
CPP,35.170204,-120.740685,0.5,CP230508,2023-05-08T16:30:00Z,13.8,,,100.0,2.9,2.83,2.865,0.27,0.67,0.47,1.6657124,25.854155,0.3491669,18.044765,1.1476039,17.695599,200.0,0.0,,,25.0,0.0,0.0,533.0767,0.0,1066.1534,13326.918,0.0,533.0767,1066.1534,3198.4604,23988.453,34116.91,77829.2,cal_poly
CPP,35.170204,-120.740685,0.5,CP230515,2023-05-15T16:00:00Z,14.5,,,100.0,6.44,6.99,6.72,1.19,1.97,1.58,1.2091331,17.20674,0.27076823,8.737386,1.4994968,8.466618,200.0,0.38,,,25.0,0.0,0.0,0.0,0.0,10128.458,97553.04,42113.062,533.0767,21323.068,2665.3835,100218.42,27186.912,301721.44,cal_poly
CPP,35.170204,-120.740685,0.5,CP230525,2023-05-25T16:00:00Z,13.2,,,100.0,2.3,2.44,2.37,1.13,1.05,1.09,3.736796,45.693993,0.675574,45.311916,2.20218,44.63634,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,5863.8438,16525.379,3198.4604,533.0767,3198.4604,0.0,95420.734,3731.537,128471.49,cal_poly
CPP,35.170204,-120.740685,0.5,CP230530,2023-05-30T16:00:00Z,14.8,,,100.0,14.59,14.57,14.58,1.5,1.35,1.42,1.3062073,24.67574,0.2227803,8.705142,0.38836533,8.482362,200.0,0.037,,,25.0,0.0,1066.1534,15992.302,0.0,20789.992,684470.5,0.0,0.0,194573.0,1066.1534,138066.88,20789.992,1076815.0,cal_poly
CPP,35.170204,-120.740685,0.5,CP230605,2023-06-05T16:45:00Z,14.5,,,100.0,20.53,18.95,23.03,1.15,-0.03,0.56,1.5761887,21.867807,0.18395819,8.2852545,2.6785045,8.101296,200.0,0.982,,,25.0,0.0,7996.151,2132.307,0.0,13326.918,1632280.9,0.0,1066.1534,46910.75,0.0,196705.31,31451.527,1931870.0,cal_poly
CPP,35.170204,-120.740685,0.5,CP230612,2023-06-12T17:30:00Z,13.41,,,100.0,31.41,28.45,29.93,0.83,10.91,5.87,1.1789875,22.254835,0.15648751,3.6821952,0.81003004,3.5257077,150.0,0.0,,,25.0,533.0767,0.0,9062.305,0.0,144996.88,176981.47,0.0,6929.9976,1190893.4,533.0767,76229.97,68233.82,1674394.0,cal_poly
CPP,35.170204,-120.740685,0.5,CP230619,2023-06-19T16:45:00Z,15.47,,,80.0,59.85,48.89,54.37,-3.45,5.22,0.88,0.87944746,18.51839,0.14186522,1.2662575,0.2721012,1.1243923,80.0,0.0,,,25.0,0.0,533.0767,8529.228,0.0,75163.82,22389.223,0.0,11194.611,1412120.2,533.0767,26653.836,106615.34,1663732.5,cal_poly
CPP,35.170204,-120.740685,0.5,CP230626,2023-06-26T16:00:00Z,12.78,,,100.0,14.02,13.59,13.8,0.12,0.54,0.33,1.4248633,20.84914,0.20368296,7.223001,0.36195648,7.0193176,200.0,0.0,,,25.0,0.0,0.0,533.0767,0.0,114611.49,84759.2,7463.074,4264.614,208433.0,10128.458,670610.5,111413.04,1212216.5,cal_poly
CPP,35.170204,-120.740685,0.5,CP230703,2023-07-03T17:15:00Z,15.47,,,100.0,4.64,4.29,4.46,0.48,0.52,0.5,0.62321895,2.8702319,0.0,0.91563463,0.43533564,0.91563463,200.0,0.0,,,25.0,0.0,0.0,533.0767,0.0,147662.25,2665.3835,0.0,0.0,1599.2302,1599.2302,309717.56,44778.445,508555.2,cal_poly
CPP,35.170204,-120.740685,0.5,CP230709,2023-07-09T19:00:00Z,13.9,,,100.0,2.61,2.54,2.57,0.32,0.52,0.42,1.4731323,14.399109,0.22443603,9.52733,0.9551661,9.302894,200.0,0.0,,,25.0,0.0,9062.305,0.0,0.0,12793.842,0.0,0.0,1066.1534,10661.534,7996.151,30385.373,10661.534,82626.89,cal_poly
CPP,35.170204,-120.740685,0.5,CP230720,2023-07-20T20:00:00Z,16.17,,,100.0,8.95,8.95,8.95,0.54,0.04,0.29,0.98147565,17.889153,0.0,1.5670341,0.7453373,1.5670341,200.0,0.0,,,25.0,0.0,1599.2302,2132.307,0.0,16525.379,0.0,0.0,13326.918,0.0,2132.307,16525.379,30385.373,82626.89,cal_poly
CPP,35.170204,-120.740685,0.5,CP230724,2023-07-24T16:30:00Z,17.1,,,100.0,16.46,15.04,15.75,-0.45,-0.13,-0.29,,,,,,,200.0,0.022,,,25.0,0.0,0.0,2665.3835,0.0,7463.074,100751.5,1599.2302,64502.285,0.0,2132.307,103416.88,20789.992,303320.66,cal_poly
CPP,35.170204,-120.740685,0.5,CP230801,2023-08-01T17:00:00Z,16.78,,,100.0,9.37,7.23,8.3,0.53,0.39,0.46,0.96429825,9.132449,0.0,2.388236,0.40027964,2.388236,200.0,1.121,,,25.0,1066.1534,0.0,1599.2302,0.0,16525.379,2654722.0,0.0,27186.912,0.0,2132.307,392877.53,12793.842,3108903.5,cal_poly
CPP,35.170204,-120.740685,0.5,CP230807,2023-08-07T16:30:00Z,16.3,,,100.0,,7.34,7.34,,0.1,0.1,0.5816933,30.634987,0.17556609,4.7752852,3.4859416,4.599719,200.0,0.0,,,25.0,1066.1534,533.0767,533.0767,0.0,10661.534,10661.534,0.0,22922.299,0.0,11194.611,199370.7,22389.223,279332.22,cal_poly
CPP,35.170204,-120.740685,0.5,CP230814,2023-08-14T16:45:00Z,17.9,,,100.0,13.98,10.45,12.22,1.5,0.62,1.06,1.1276046,13.664341,0.1282499,0.8315951,2.6626213,0.70334524,200.0,0.0,,,25.0,24521.53,0.0,2665.3835,6929.9976,49043.06,9062.305,1066.1534,4797.6904,0.0,7996.151,30385.373,36782.293,173249.94,cal_poly
CPP,35.170204,-120.740685,0.5,CP230821,2023-08-21T17:15:00Z,17.9,,,100.0,16.17,17.79,16.98,0.47,-0.24,0.115,0.6032417,15.000655,0.0,0.6339729,6.472368,0.6339729,200.0,0.0,,,25.0,106082.266,0.0,1066.1534,2665.3835,11727.6875,0.0,0.0,5330.767,1066.1534,21856.146,60770.746,53307.67,263872.97,cal_poly
CPP,35.170204,-120.740685,0.5,CP230828,2023-08-28T17:00:00Z,18.6,,,100.0,3.99,3.4,3.7,0.2,0.5,3.7,0.35974976,9.306054,0.0,0.9728784,2.129293,0.9728784,200.0,0.0,,,25.0,0.0,0.0,1599.2302,0.0,5330.767,11194.611,0.0,0.0,0.0,0.0,111413.04,29319.22,158856.86,cal_poly
CPP,35.170204,-120.740685,0.5,CP230904,2023-09-04T15:15:00Z,15.5,,,100.0,4.89,4.84,4.87,1.77,2.08,1.93,2.1858714,27.668438,0.32293454,9.541698,3.419239,9.218763,200.0,0.0,,,25.0,2132.307,2665.3835,1599.2302,0.0,5330.767,22389.223,2132.307,1599.2302,0.0,1599.2302,238818.38,80494.586,358760.62,cal_poly
CPP,35.170204,-120.740685,0.5,CP230912,2023-09-12T17:00:00Z,17.0,,,100.0,7.94,6.85,7.4,0.23,0.72,0.48,0.6795631,11.271144,0.0,1.1130859,1.113023,1.1130859,200.0,0.0,,,25.0,4797.6904,0.0,0.0,4264.614,89023.81,6396.921,0.0,3198.4604,0.0,5863.8438,46377.676,25054.605,184977.62,cal_poly
CPP,35.170204,-120.740685,0.5,CP230918,2023-09-18T17:30:00Z,16.7,,,100.0,12.42,10.79,11.605,-0.27,0.36,0.045,0.8709199,15.524004,0.0,0.5918764,0.20541838,0.5918764,200.0,0.0,,,25.0,0.0,0.0,2665.3835,25054.605,14926.148,6929.9976,0.0,1599.2302,0.0,2132.307,41579.984,143397.64,238285.3,cal_poly
CPP,35.170204,-120.740685,0.5,CP230925,2023-09-25T18:15:00Z,16.0,,,100.0,7.78,9.12,8.45,0.06,0.04,0.05,0.8962248,14.886395,0.0,3.2993448,1.1031168,3.2993448,200.0,0.0,,,25.0,17058.455,1066.1534,0.0,10661.534,186576.86,0.0,0.0,5330.767,0.0,9595.381,23988.453,54373.824,308651.44,cal_poly
CPP,35.170204,-120.740685,0.5,CP231002,2023-10-02T16:45:00Z,14.93,,,100.0,2.8,2.51,2.66,0.14,0.29,0.22,0.5220654,12.437307,0.0,0.6732884,0.2406937,0.6732884,200.0,0.0,,,25.0,2665.3835,0.0,1066.1534,3198.4604,9062.305,9062.305,0.0,3731.537,0.0,1066.1534,63969.207,11194.611,105016.12,cal_poly
CPP,35.170204,-120.740685,0.5,CP231009,2023-10-09T16:15:00Z,17.1,,,100.0,8.29,7.51,7.9,-0.17,0.54,0.19,0.3815266,8.487265,0.0,0.0,0.2797557,0.0,200.0,0.0,,,25.0,4797.6904,0.0,533.0767,38914.6,40513.832,57572.285,0.0,17591.531,0.0,3731.537,49043.06,20789.992,233487.61,cal_poly
CPP,35.170204,-120.740685,0.5,CP231016,2023-10-16T16:45:00Z,15.3,,,100.0,25.0,21.98,23.49,-0.23,0.64,0.21,1.20845,11.790057,0.11813534,1.425313,0.69660026,1.3071777,200.0,0.03,,,25.0,27186.912,3198.4604,1066.1534,114611.49,14926.148,205234.55,1066.1534,4264.614,0.0,0.0,180179.94,30918.45,582652.9,cal_poly
CPP,35.170204,-120.740685,0.5,CP231023,2023-10-23T17:00:00Z,15.14,,,100.0,18.09,10.98,14.54,0.06,6.53,3.59,1.2086905,13.200136,0.0,0.8453268,0.26734743,0.8453268,200.0,0.0,,,25.0,533.0767,0.0,6396.921,69299.98,26120.76,26120.76,0.0,4264.614,0.0,0.0,29319.22,13859.995,175915.31,cal_poly
CPP,35.170204,-120.740685,0.5,CP231030,2023-10-30T17:00:00Z,15.1,,,100.0,4.19,6.41,5.3,0.47,-1.66,-0.595,0.8062817,8.698823,0.0,2.1057563,0.5997078,2.1057563,200.0,0.0,,,25.0,7463.074,10661.534,0.0,11194.611,7463.074,5863.8438,0.0,36249.22,0.0,1066.1534,6929.9976,19190.762,106082.266,cal_poly
CPP,35.170204,-120.740685,0.5,CP231106,2023-11-06T17:45:00Z,15.6,,,100.0,8.97,7.78,8.37,-0.05,-0.2,-0.13,1.0427068,9.951087,0.19937843,0.59862685,0.35015166,0.3992484,200.0,0.0,,,25.0,81560.74,1599.2302,5863.8438,89023.81,100751.5,0.0,0.0,19723.838,0.0,19723.838,7996.151,49576.137,375819.1,cal_poly
CPP,35.170204,-120.740685,0.5,CP231113,2023-11-13T18:00:00Z,14.0,,,100.0,5.15,5.34,5.25,0.57,0.54,0.56,0.76901746,7.8987584,0.13655055,3.0505967,0.93697757,2.9140463,200.0,0.0,,,25.0,5863.8438,0.0,533.0767,6929.9976,6396.921,21856.146,0.0,3198.4604,0.0,0.0,37848.45,12260.765,94887.66,cal_poly
CPP,35.170204,-120.740685,0.5,CP231120,2023-11-20T19:15:00Z,15.6,,,100.0,4.55,3.9,4.22,0.24,0.44,0.34,0.764826,8.89936,0.13754264,2.8338284,1.8599012,2.6962857,200.0,0.0,,,25.0,18124.61,0.0,533.0767,13326.918,11194.611,1066.1534,0.0,0.0,0.0,0.0,10661.534,11194.611,66101.516,cal_poly
CPP,35.170204,-120.740685,0.5,CP231127,2023-11-27T17:45:00Z,14.94,,,100.0,17.1,26.66,21.88,0.53,4.08,2.31,0.95130926,9.054883,0.18326078,2.5685577,0.7873501,2.3852968,200.0,0.0,,,25.0,123140.73,5863.8438,0.0,14926.148,23455.375,1066.1534,0.0,1066.1534,0.0,533.0767,7996.151,19190.762,197238.39,cal_poly
CPP,35.170204,-120.740685,0.5,CP231204,2023-12-04T18:00:00Z,15.4,,,100.0,4.77,4.1,4.44,0.43,0.57,0.5,1.3992571,11.917822,0.27472335,9.618297,2.5070815,9.343574,200.0,0.0,,,25.0,10128.458,0.0,0.0,7996.151,9595.381,1066.1534,0.0,0.0,0.0,0.0,30918.45,5330.767,65035.36,cal_poly
CPP,35.170204,-120.740685,0.5,CP231212,2023-12-12T19:00:00Z,13.88,,,100.0,2.6,2.6,2.6,0.56,0.53,0.55,1.0477616,13.0274315,0.5731853,10.429619,2.2367365,9.856433,200.0,0.021,,,25.0,2132.307,533.0767,0.0,3198.4604,2665.3835,4264.614,0.0,0.0,0.0,1066.1534,49576.137,10128.458,73564.586,cal_poly
CPP,35.170204,-120.740685,0.5,CP231219,2023-12-19T19:00:00Z,14.75,,,100.0,8.45,8.0,8.22,0.86,0.85,0.85,1.1286564,5.55982,0.15580118,4.0764785,1.9966244,3.9206774,200.0,0.0,,,25.0,1599.2302,7996.151,0.0,6396.921,3731.537,17058.455,1066.1534,2665.3835,0.0,0.0,59704.594,29319.22,129537.64,cal_poly
CPP,35.170204,-120.740685,0.5,CP231224,2023-12-24T19:00:00Z,15.26,,,100.0,1.41,1.49,1.45,0.32,0.36,0.29,1.3317406,10.709523,0.18551768,6.1814513,1.3653356,5.9959335,200.0,0.0,,,25.0,1066.1534,0.0,0.0,1066.1534,0.0,2132.307,0.0,0.0,0.0,0.0,10128.458,4797.6904,19190.762,cal_poly
CPP,35.170204,-120.740685,0.5,CP240101,2024-01-01T19:45:00Z,15.6,,,100.0,2.22,2.35,2.285,0.47,0.36,0.41,1.0669992,10.386971,0.4661694,5.663126,2.9952502,5.1969566,200.0,0.0,,,25.0,0.0,0.0,0.0,2665.3835,0.0,0.0,0.0,1066.1534,0.0,533.0767,1599.2302,13326.918,19190.762,cal_poly
CPP,35.170204,-120.740685,0.5,CP240108,2024-01-08T19:00:00Z,14.7,,,100.0,1.22,1.29,1.26,0.79,0.74,0.76,1.1569031,12.274188,0.69639915,8.839696,1.3294199,8.143296,200.0,0.02,,,25.0,0.0,0.0,0.0,3198.4604,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,4264.614,14393.071,cal_poly
CPP,35.170204,-120.740685,0.5,CP240116,2024-01-16T17:30:00Z,12.3,,,100.0,2.73,2.77,2.75,0.67,0.69,0.68,5.322244,52.124832,0.45844328,38.729393,1.2754849,38.27095,200.0,0.0,,,25.0,0.0,0.0,0.0,5863.8438,1066.1534,0.0,0.0,0.0,0.0,533.0767,9595.381,6396.921,23455.375,cal_poly
CPP,35.170204,-120.740685,0.5,CP240122,2024-01-22T18:45:00Z,13.8,,,100.0,7.02,7.39,7.21,1.02,1.42,1.22,1.9352098,33.628666,0.44385183,17.809423,1.822823,17.365572,200.0,0.0,,,25.0,0.0,533.0767,533.0767,6929.9976,6396.921,1066.1534,2665.3835,1066.1534,0.0,0.0,30385.373,26120.76,75696.9,cal_poly
CPP,35.170204,-120.740685,0.5,CP240129,2024-01-29T19:00:00Z,13.7,,,100.0,0.79,0.87,0.83,0.31,0.27,0.29,1.3109988,19.079546,0.2023857,9.683192,1.614209,9.480806,200.0,0.0,,,25.0,0.0,0.0,0.0,0.0,3198.4604,0.0,0.0,0.0,0.0,0.0,38914.6,9595.381,51708.44,cal_poly
CPP,35.170204,-120.740685,0.5,CP240205,2024-02-05T16:30:00Z,13.6,,,100.0,1.67,1.69,1.68,1.55,1.53,1.54,3.9883034,118.55002,1.0428765,21.230915,1.6612037,20.18804,200.0,0.0,,,25.0,0.0,0.0,0.0,533.0767,1599.2302,0.0,0.0,1066.1534,0.0,0.0,11727.6875,11194.611,26120.76,cal_poly
CPP,35.170204,-120.740685,0.5,CP240212,2024-02-12T17:00:00Z,13.1,,,100.0,1.86,2.11,1.99,1.07,1.09,1.08,1.3446991,29.297462,0.28766024,12.572873,1.4712589,12.2852125,200.0,0.0,,,25.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,533.0767,0.0,533.0767,6929.9976,2132.307,10661.534,cal_poly
